transaction_id,user_id,transaction_date,amount,product_type,payment_status
T0000513,U006090,2026-02-25,648.84,Pro,Success
T0000514,U006094,2026-02-18,370.05,Basic,Success
T0000515,U006099,2026-02-05,1505.0,Pro,Success
T0000516,U006105,2026-03-14,163.61,Basic,Success
T0000517,U006125,2026-02-28,596.95,Pro,Success
T0000518,U006133,2026-02-09,811.37,Premium,Success
T0000519,U006138,2026-02-19,458.2,Premium,Success
T0000520,U006158,2026-01-09,187.84,Basic,Success
T0000521,U006170,2026-04-20,534.22,Pro,Success
T0000522,U006184,2026-04-09,820.5,Premium,Success
T0000523,U006213,2026-02-26,840.24,Pro,Success
T0000524,U006214,2026-03-27,547.22,Pro,Success
T0000525,U006222,2026-03-04,973.83,Basic,Failed
T0000526,U006225,2026-02-01,803.25,Basic,Success
T0000527,U006240,2026-02-11,333.81,Premium,Success
T0000528,U006247,2026-03-18,663.19,Pro,Success
T0000529,U006251,2026-03-25,306.01,Pro,Success
T0000530,U006253,2026-02-11,350.04,Pro,Failed
T0000531,U006274,2026-02-07,679.45,Basic,Success
T0000532,U006277,2026-03-04,475.32,Basic,Success
T0000533,U006296,2026-02-12,527.49,Basic,Success
T0000534,U006307,2026-03-21,369.83,Pro,Success
T0000535,U006313,2026-02-07,104.4,Basic,Success
T0000536,U006325,2026-04-11,615.37,Pro,Success
T0000537,U006330,2026-01-26,804.35,Basic,Success
T0000538,U006335,2026-02-24,816.82,Premium,Success
T0000539,U006385,2026-01-27,950.23,Premium,Success
T0000540,U006420,2026-01-16,518.47,Basic,Failed
T0000541,U006421,2026-04-04,538.76,Premium,Success
T0000542,U006427,2026-02-09,764.76,Basic,Success
T0000543,U006452,2026-03-06,670.82,Basic,Success
T0000544,U006465,2026-04-11,464.62,Pro,Success
T0000545,U006475,2026-04-06,239.74,Pro,Success
T0000546,U006476,2026-03-01,,Premium,Success
T0000547,U006480,2026-03-14,369.29,Basic,Success
T0000548,U006512,2026-04-04,626.11,Pro,Success
T0000549,U006522,2026-03-27,1084.28,Pro,Success
T0000550,U006533,2026-04-11,596.92,Premium,Success
T0000551,U006545,2026-01-18,869.48,Pro,Success
T0000552,U006548,2026-03-27,106.46,Pro,Success
T0000553,U006570,2026-02-24,369.93,Pro,Success
T0000554,U006574,2026-04-08,1183.67,Pro,Success
T0000555,U006585,2026-04-01,197.21,Pro,Success
T0000556,U006605,2026-01-17,306.95,Premium,Success
T0000557,U006606,2026-02-01,253.49,Basic,Failed
T0000558,U006609,2026-03-26,818.14,Pro,Success
T0000559,U006628,2026-01-23,824.9,Basic,Success
T0000560,U006629,2026-04-18,441.32,Basic,Success
T0000561,U006638,2026-03-20,1237.56,Pro,Success
T0000562,U006662,2026-03-20,706.15,Pro,Success
T0000563,U006689,2026-02-02,753.87,Basic,Success
T0000564,U006694,2026-02-07,684.54,Basic,Success
T0000565,U006698,2026-03-30,415.81,Basic,Success
T0000566,U006710,2026-02-24,554.19,Basic,Success
T0000567,U006730,2026-03-22,623.81,Basic,Success
T0000568,U006731,2026-03-17,758.62,Basic,Success
T0000569,U006749,2026-03-26,184.21,Basic,Success
T0000570,U006756,2026-02-15,2305.48,Pro,Success
T0000571,U006761,2026-03-06,2215.49,Pro,Success
T0000572,U006775,2026-03-12,1624.36,Pro,Success
T0000573,U006783,2026-03-31,715.53,Premium,Success
T0000574,U006786,2026-03-07,526.3,Basic,Success
T0000575,U006811,2026-02-01,419.07,Premium,Success
T0000576,U006815,2026-04-01,223.62,Basic,Success
T0000577,U006818,2026-02-10,115.63,Basic,Success
T0000578,U006821,2026-03-21,907.18,Basic,Success
T0000579,U006835,2026-03-06,750.94,Pro,Success
T0000580,U006841,2026-02-25,457.56,Pro,Success
T0000581,U006850,2026-02-16,759.44,Pro,Success
T0000582,U006853,2026-03-18,769.79,Basic,Success
T0000583,U006866,2026-03-02,1236.04,Basic,Success
T0000584,U006870,2026-03-12,1172.91,Pro,Success
T0000585,U006907,2026-03-07,1290.46,Pro,Success
T0000586,U006921,2026-02-06,1428.45,Basic,Success
T0000587,U006931,2026-04-13,1147.3,Pro,Success
T0000588,U006940,2026-03-26,1402.09,Basic,Success
T0000589,U006962,2026-03-14,1932.04,Premium,Success
T0000590,U006976,2026-03-15,1537.56,Basic,Success
T0000591,U006986,2026-03-31,262.34,Pro,Success
T0000592,U006990,2026-02-10,1436.75,Basic,Success
T0000593,U006992,2026-03-18,862.21,Pro,Success
T0000594,U007005,2026-03-23,399.09,Pro,Failed
T0000595,U007011,2026-02-22,623.72,Premium,Success
T0000596,U007013,2026-02-03,639.49,Basic,Success
T0000597,U007016,2026-02-19,685.53,Basic,Success
T0000598,U007034,2026-04-21,1063.94,Pro,Success
T0000599,U007046,2026-02-17,385.51,Premium,Success
T0000600,U007060,2026-04-13,452.2,Pro,Success
T0000601,U007070,2026-02-01,235.48,Premium,Failed
T0000602,U007072,2026-01-29,471.55,Basic,Success
T0000603,U007086,2026-03-31,954.08,Pro,Success
T0000604,U007090,2026-01-30,629.21,Basic,Success
T0000605,U007100,2026-03-19,366.23,Basic,Success
T0000606,U007107,2026-04-18,284.2,Premium,Success
T0000607,U007114,2026-04-02,261.79,Basic,Success
T0000608,U007137,2026-04-15,726.05,Basic,Success
T0000609,U007150,2026-03-07,914.44,Basic,Success
T0000610,U007155,2026-03-14,1309.41,Pro,Success
T0000611,U007186,2026-02-18,1286.77,Basic,Success
T0000612,U007199,2026-04-02,257.64,Pro,Failed
T0000613,U007208,2026-02-04,368.98,Pro,Success
T0000614,U007216,2026-03-05,510.8,Premium,Success
T0000615,U007229,2026-02-26,,Basic,Success
T0000616,U007238,2026-03-10,675.73,Basic,Success
T0000617,U007239,2026-01-17,1157.03,Premium,Success
T0000618,U007262,2026-03-24,2012.77,Basic,Success
T0000619,U007272,2026-04-08,788.64,Pro,Success
T0000620,U007282,2026-02-05,466.43,Basic,Success
T0000621,U007284,2026-01-30,497.96,Pro,Failed
T0000622,U007320,2026-02-22,431.02,Basic,Success
T0000623,U007327,2026-03-26,1752.43,Basic,Success
T0000624,U007328,2026-03-22,364.09,Basic,Success
T0000625,U007335,2026-03-31,630.29,Pro,Success
T0000626,U007345,2026-04-02,579.76,Basic,Success
T0000627,U007354,2026-02-17,554.03,Basic,Success
T0000628,U007367,2026-01-30,395.26,Pro,Success
T0000629,U007383,2026-03-07,470.31,Basic,Success
T0000630,U007390,2026-02-25,516.81,Basic,Success
T0000631,U007403,2026-04-02,259.21,Pro,Success
T0000632,U007410,2026-02-26,1122.67,Basic,Success
T0000633,U007417,2026-04-12,635.76,Basic,Success
T0000634,U007420,2026-03-02,818.63,Basic,Failed
T0000635,U007435,2026-04-05,430.56,Pro,Success
T0000636,U007444,2026-03-13,914.65,Basic,Success
T0000637,U007460,2026-01-15,764.26,Premium,Success
T0000638,U007466,2026-04-04,387.12,Basic,Success
T0000639,U007484,2026-02-26,1247.34,Premium,Success
T0000640,U007492,2026-02-04,641.35,Pro,Success
T0000641,U007497,2026-03-04,239.54,Basic,Success
T0000642,U007503,2026-03-13,1223.34,Basic,Success
T0000643,U007508,2026-02-16,826.52,Basic,Failed
T0000644,U007510,2026-03-15,765.17,Pro,Failed
T0000645,U007520,2026-03-18,359.77,Basic,Success
T0000646,U007546,2026-01-31,1003.4,Pro,Success
T0000647,U007554,2026-03-25,702.79,Basic,Success
T0000648,U007580,2026-02-07,705.2,Basic,Success
T0000649,U007596,2026-02-19,448.26,Basic,Success
T0000650,U007601,2026-04-14,774.75,Basic,Success
T0000651,U007609,2026-02-12,306.6,Basic,Success
T0000652,U007611,2026-02-18,307.64,Pro,Success
T0000653,U007634,2026-02-28,2007.29,Basic,Success
T0000654,U007654,2026-04-22,178.28,Pro,Success
T0000655,U007661,2026-03-12,1292.13,Premium,Success
T0000656,U007677,2026-02-08,690.09,Pro,Success
T0000657,U007679,2026-02-09,1187.12,Basic,Success
T0000658,U007721,2026-04-19,1256.81,Basic,Success
T0000659,U007761,2026-02-22,870.06,Basic,Success
T0000660,U007771,2026-03-28,1257.81,Pro,Success
T0000661,U007786,2026-04-08,667.88,Basic,Success
T0000662,U007795,2026-01-15,281.67,Basic,Success
T0000663,U007800,2026-03-28,1941.24,Basic,Success
T0000664,U007804,2026-03-04,174.34,Pro,Success
T0000665,U007840,2026-03-05,677.78,Pro,Success
T0000666,U007853,2026-02-23,884.97,Basic,Success
T0000667,U007854,2026-02-01,394.16,Basic,Success
T0000668,U007859,2026-03-26,156.97,Basic,Success
T0000669,U007863,2026-02-28,1066.93,Basic,Failed
T0000670,U007873,2026-02-07,645.0,Pro,Success
T0000671,U007883,2026-03-18,566.8,Premium,Success
T0000672,U007885,2026-03-23,421.07,Basic,Success
T0000673,U007893,2026-04-14,901.8,Basic,Success
T0000674,U007899,2026-01-30,1360.32,Premium,Success
T0000675,U007904,2026-04-21,952.27,Pro,Success
T0000676,U007918,2026-03-25,1251.63,Pro,Success
T0000677,U007929,2026-04-05,613.24,Basic,Failed
T0000678,U007947,2026-01-29,721.24,Pro,Success
T0000679,U007952,2026-04-14,301.07,Pro,Success
T0000680,U007960,2026-02-27,361.26,Basic,Success
T0000681,U007966,2026-04-04,1328.51,Basic,Success
T0000682,U007971,2026-02-19,1841.33,Premium,Success
T0000683,U008010,2026-03-21,65.13,Basic,Success
T0000684,U008020,2026-02-27,244.7,Pro,Success
T0000685,U008034,2026-04-12,1245.61,Basic,Success
T0000686,U008040,2026-04-28,356.5,Premium,Success
T0000687,U008044,2026-01-31,1067.74,Pro,Success
T0000688,U008051,2026-04-11,495.43,Basic,Success
T0000689,U008053,2026-02-16,463.43,Pro,Success
T0000690,U008056,2026-02-01,750.03,Basic,Success
T0000691,U008076,2026-03-25,716.53,Premium,Success
T0000692,U008083,2026-03-17,1288.85,Basic,Success
T0000693,U008108,2026-03-30,233.36,Pro,Success
T0000694,U008109,2026-02-12,631.74,Pro,Success
T0000695,U008129,2026-01-20,,Pro,Success
T0000696,U008131,2026-02-04,704.71,Premium,Success
T0000697,U008161,2026-02-26,840.2,Premium,Success
T0000698,U008200,2026-01-20,1061.8,Pro,Success
T0000699,U008201,2026-03-24,453.64,Basic,Success
T0000700,U008233,2026-04-08,311.82,Premium,Success
T0000701,U008234,2026-03-20,1636.22,Basic,Success
T0000702,U008239,2026-03-01,1163.11,Premium,Success
T0000703,U008255,2026-03-17,829.79,Basic,Success
T0000704,U008297,2026-02-19,474.97,Basic,Success
T0000705,U008301,2026-01-24,416.92,Basic,Success
T0000706,U008337,2026-01-20,508.21,Basic,Success
T0000707,U008343,2026-03-28,283.12,Pro,Success
T0000708,U008353,2026-01-16,1054.68,Premium,Success
T0000709,U008357,2026-03-25,945.23,Premium,Success
T0000710,U008381,2026-02-13,649.77,Premium,Success
T0000711,U008397,2026-02-23,535.85,Basic,Success
T0000712,U008406,2026-04-11,395.9,Basic,Success
T0000713,U008407,2026-04-04,1486.94,Basic,Success
T0000714,U008413,2026-04-05,482.89,Basic,Success
T0000715,U008415,2026-03-18,1339.82,Basic,Success
T0000716,U008427,2026-02-22,1080.62,Basic,Failed
T0000717,U008431,2026-03-14,671.44,Basic,Success
T0000718,U008450,2026-02-12,268.61,Premium,Success
T0000719,U008459,2026-02-16,926.83,Basic,Success
T0000720,U008461,2026-02-20,1038.26,Basic,Success
T0000721,U008479,2026-02-24,516.16,Basic,Success
T0000722,U008495,2026-01-14,685.19,Basic,Success
T0000723,U008500,2026-04-05,1221.14,Premium,Success
T0000724,U008507,2026-04-15,604.73,Basic,Success
T0000725,U008510,2026-04-13,314.83,Pro,Success
T0000726,U008515,2026-01-14,609.73,Basic,Success
T0000727,U008526,2026-02-21,211.92,Premium,Success
T0000728,U008541,2026-02-24,1325.02,Pro,Success
T0000729,U008553,2026-03-16,302.12,Basic,Success
T0000730,U008568,2026-02-11,170.37,Basic,Success
T0000731,U008584,2026-04-21,377.67,Premium,Success
T0000732,U008602,2026-02-12,226.21,Basic,Success
T0000733,U008621,2026-04-04,955.17,Pro,Success
T0000734,U008629,2026-02-11,1045.64,Premium,Failed
T0000735,U008644,2026-03-16,875.26,Premium,Success
T0000736,U008658,2026-03-08,1823.72,Basic,Success
T0000737,U008660,2026-03-25,365.3,Pro,Success
T0000738,U008663,2026-01-19,1009.41,Pro,Success
T0000739,U008667,2026-04-25,1401.22,Basic,Success
T0000740,U008674,2026-02-13,446.17,Pro,Success
T0000741,U008689,2026-03-16,583.31,Basic,Success
T0000742,U008691,2026-04-14,388.28,Pro,Success
T0000743,U008718,2026-04-03,502.87,Premium,Success
T0000744,U008727,2026-03-10,394.82,Basic,Success
T0000745,U008741,2026-04-04,744.0,Pro,Success
T0000746,U008745,2026-04-23,156.44,Basic,Success
T0000747,U008746,2026-01-28,499.97,Premium,Success
T0000748,U008748,2026-02-28,283.1,Pro,Success
T0000749,U008757,2026-04-16,387.35,Pro,Failed
T0000750,U008769,2026-04-17,271.65,Pro,Success
T0000751,U008787,2026-03-10,410.23,Basic,Success
T0000752,U008817,2026-02-08,1670.46,Basic,Success
T0000753,U008819,2026-02-06,564.91,Basic,Failed
T0000754,U008834,2026-04-23,633.73,Basic,Success
T0000755,U008838,2026-04-21,259.5,Basic,Failed
T0000756,U008858,2026-02-18,936.01,Basic,Success
T0000757,U008865,2026-02-06,829.11,Premium,Success
T0000758,U008867,2026-02-08,668.38,Basic,Success
T0000759,U008872,2026-04-15,194.05,Basic,Success
T0000760,U008885,2026-02-28,583.55,Pro,Success
T0000761,U008898,2026-02-28,1603.66,Pro,Success
T0000762,U008913,2026-03-25,662.81,Pro,Success
T0000763,U008915,2026-01-25,147.09,Basic,Success
T0000764,U008919,2026-01-24,573.13,Pro,Success
T0000765,U008939,2026-02-09,828.77,Pro,Success
T0000766,U008942,2026-02-16,1012.25,Premium,Success
T0000767,U008949,2026-04-14,646.93,Pro,Success
T0000768,U008953,2026-02-01,667.1,Basic,Success
T0000769,U008954,2026-01-17,233.28,Basic,Success
T0000770,U008955,2026-03-11,590.59,Premium,Success
T0000771,U008956,2026-03-26,293.81,Pro,Success
T0000772,U008960,2026-03-04,555.01,Basic,Success
T0000773,U008961,2026-03-03,877.75,Pro,Success
T0000774,U008978,2026-04-03,418.11,Basic,Success
T0000775,U008994,2026-03-01,980.43,Pro,Success
T0000776,U009003,2026-02-23,1005.46,Premium,Success
T0000777,U009026,2026-04-16,860.74,Premium,Success
T0000778,U009028,2026-02-17,202.82,Basic,Success
T0000779,U009033,2026-02-07,1065.53,Basic,Success
T0000780,U009072,2026-02-22,1941.39,Pro,Success
T0000781,U009078,2026-03-08,188.14,Basic,Success
T0000782,U009082,2026-01-26,612.99,Basic,Success
T0000783,U009091,2026-01-29,1030.52,Pro,Success
T0000784,U009102,2026-04-01,517.87,Pro,Success
T0000785,U009112,2026-03-22,970.73,Basic,Success
T0000786,U009119,2026-03-17,809.3,Pro,Success
T0000787,U009127,2026-03-11,775.64,Basic,Success
T0000788,U009134,2026-03-02,1196.9,Pro,Success
T0000789,U009152,2026-03-27,292.67,Basic,Success
T0000790,U009156,2026-02-14,775.24,Pro,Success
T0000791,U009157,2026-04-03,965.67,Basic,Success
T0000792,U009165,2026-02-12,459.68,Basic,Success
T0000793,U009190,2026-03-01,498.32,Pro,Success
T0000794,U009194,2026-03-25,335.65,Basic,Success
T0000795,U009213,2026-01-27,890.53,Pro,Success
T0000796,U009216,2026-01-28,924.47,Basic,Success
T0000797,U009217,2026-03-26,589.96,Pro,Success
T0000798,U009228,2026-02-19,755.28,Pro,Success
T0000799,U009270,2026-02-26,1213.87,Premium,Success
T0000800,U009283,2026-02-18,762.35,Basic,Success
T0000801,U009285,2026-02-20,428.72,Pro,Success
T0000802,U009306,2026-01-18,767.83,Basic,Success
T0000803,U009308,2026-01-29,697.89,Premium,Success
T0000804,U009314,2026-04-09,1233.27,Premium,Success
T0000805,U009320,2026-03-31,542.37,Basic,Success
T0000806,U009321,2026-03-07,417.9,Pro,Success
T0000807,U009332,2026-01-31,560.51,Pro,Success
T0000808,U009348,2026-01-22,226.43,Basic,Success
T0000809,U009366,2026-02-01,1165.83,Basic,Success
T0000810,U009379,2026-02-07,255.46,Basic,Success
T0000811,U009395,2026-02-14,524.02,Basic,Success
T0000812,U009407,2026-04-11,,Pro,Success
T0000813,U009426,2026-02-07,866.32,Basic,Success
T0000814,U009431,2026-03-07,995.97,Premium,Success
T0000815,U009435,2026-03-07,934.26,Pro,Success
T0000816,U009456,2026-04-06,1168.69,Pro,Success
T0000817,U009464,2026-03-13,1124.21,Pro,Success
T0000818,U009465,2026-02-14,812.4,Basic,Success
T0000819,U009467,2026-02-05,819.34,Basic,Success
T0000820,U009468,2026-04-20,217.11,Basic,Success
T0000821,U009475,2026-03-02,394.7,Premium,Success
T0000822,U009476,2026-04-22,1053.37,Basic,Success
T0000823,U009479,2026-03-15,542.18,Basic,Failed
T0000824,U009497,2026-04-07,817.34,Pro,Success
T0000825,U009506,2026-03-20,475.23,Pro,Success
T0000826,U009511,2026-03-05,807.82,Basic,Success
T0000827,U009535,2026-02-14,344.63,Basic,Success
T0000828,U009539,2026-03-06,1064.65,Basic,Success
T0000829,U009549,2026-01-31,315.1,Premium,Success
T0000830,U009555,2026-04-12,270.22,Pro,Success
T0000831,U009568,2026-01-09,34.28,Premium,Success
T0000832,U009598,2026-04-18,660.17,Basic,Success
T0000833,U009622,2026-04-08,1306.77,Pro,Success
T0000834,U009624,2026-03-29,375.81,Basic,Success
T0000835,U009632,2026-03-31,699.32,Basic,Success
T0000836,U009638,2026-03-01,806.8,Basic,Success
T0000837,U009663,2026-03-11,641.95,Basic,Success
T0000838,U009664,2026-03-26,173.49,Basic,Success
T0000839,U009666,2026-03-20,297.33,Pro,Success
T0000840,U009676,2026-04-06,120.15,Pro,Success
T0000841,U009686,2026-02-15,243.73,Basic,Success
T0000842,U009718,2026-02-27,338.56,Pro,Success
T0000843,U009719,2026-01-14,569.14,Basic,Success
T0000844,U009729,2026-02-22,674.67,Basic,Success
T0000845,U009762,2026-02-14,380.41,Premium,Success
T0000846,U009774,2026-02-26,677.0,Pro,Success
T0000847,U009781,2026-03-14,198.97,Basic,Success
T0000848,U009787,2026-04-04,455.29,Basic,Success
T0000849,U009810,2026-03-04,678.35,Pro,Success
T0000850,U009826,2026-02-05,161.75,Basic,Success
T0000851,U009829,2026-03-08,718.17,Pro,Success
T0000852,U009841,2026-02-14,923.83,Basic,Success
T0000853,U009895,2026-04-13,874.34,Basic,Success
T0000854,U009931,2026-03-04,675.5,Pro,Success
T0000855,U009932,2026-04-19,1041.05,Pro,Success
T0000856,U009937,2026-02-06,1469.77,Premium,Success
T0000857,U009963,2026-03-21,815.63,Basic,Success
T0000858,U009967,2026-02-05,1278.93,Premium,Success
T0000859,U009969,2026-03-16,376.65,Basic,Success
T0000860,U009980,2026-04-26,632.51,Basic,Success
T0000861,U010050,2026-02-26,229.74,Premium,Success
T0000862,U010059,2026-01-19,392.92,Pro,Success
T0000863,U010070,2026-02-06,1026.79,Basic,Success
T0000864,U010093,2026-01-30,892.23,Basic,Success
T0000865,U010099,2026-01-31,385.94,Pro,Success
T0000866,U010114,2026-02-22,242.7,Premium,Success
T0000867,U010121,2026-03-10,563.33,Pro,Success
T0000868,U010155,2026-02-14,682.38,Basic,Success
T0000869,U010164,2026-02-07,465.66,Pro,Success
T0000870,U010167,2026-04-14,613.22,Basic,Failed
T0000871,U010214,2026-03-14,1178.54,Pro,Success
T0000872,U010221,2026-01-26,204.63,Basic,Success
T0000873,U010223,2026-04-10,92.89,Basic,Success
T0000874,U010258,2026-02-03,802.89,Premium,Success
T0000875,U010274,2026-02-15,566.76,Pro,Failed
T0000876,U010275,2026-02-08,696.79,Pro,Success
T0000877,U010302,2026-03-24,584.97,Pro,Success
T0000878,U010327,2026-03-17,464.5,Premium,Success
T0000879,U010336,2026-03-03,543.77,Basic,Success
T0000880,U010352,2026-01-31,379.35,Pro,Success
T0000881,U010357,2026-03-24,740.7,Pro,Success
T0000882,U010363,2026-02-15,841.85,Premium,Success
T0000883,U010384,2026-02-18,402.27,Premium,Success
T0000884,U010391,2026-04-15,814.68,Basic,Success
T0000885,U010407,2026-03-24,644.52,Basic,Success
T0000886,U010421,2026-03-03,240.97,Basic,Success
T0000887,U010439,2026-01-13,868.74,Pro,Success
T0000888,U010453,2026-03-19,325.13,Basic,Success
T0000889,U010469,2026-01-22,476.97,Premium,Success
T0000890,U010494,2026-03-28,576.58,Premium,Success
T0000891,U010495,2026-03-29,307.43,Basic,Success
T0000892,U010518,2026-02-10,619.05,Basic,Success
T0000893,U010544,2026-03-17,767.56,Basic,Success
T0000894,U010552,2026-04-12,469.51,Basic,Success
T0000895,U010555,2026-02-20,612.49,Basic,Success
T0000896,U010559,2026-03-19,1595.52,Premium,Success
T0000897,U010572,2026-03-28,390.57,Pro,Success
T0000898,U010583,2026-02-21,392.98,Pro,Success
T0000899,U010598,2026-02-18,538.2,Pro,Success
T0000900,U010606,2026-03-23,1628.3,Basic,Success
T0000901,U010648,2026-03-18,522.46,Basic,Success
T0000902,U010652,2026-03-11,441.74,Premium,Success
T0000903,U010661,2026-03-27,593.03,Basic,Success
T0000904,U010663,2026-01-12,604.44,Basic,Failed
T0000905,U010664,2026-02-21,661.05,Basic,Success
T0000906,U010680,2026-03-30,383.4,Pro,Success
T0000907,U010685,2026-03-13,707.33,Basic,Success
T0000908,U010696,2026-01-31,380.43,Basic,Success
T0000909,U010703,2026-04-06,1052.6,Pro,Success
T0000910,U010704,2026-02-03,410.71,Pro,Success
T0000911,U010708,2026-03-02,438.32,Basic,Success
T0000912,U010720,2026-02-12,1008.0,Premium,Success
T0000913,U010733,2026-01-25,670.66,Basic,Success
T0000914,U010735,2026-01-28,810.73,Premium,Success
T0000915,U010742,2026-03-03,626.55,Basic,Success
T0000916,U010745,2026-03-29,2678.4,Basic,Success
T0000917,U010775,2026-01-27,384.51,Basic,Success
T0000918,U010778,2026-03-24,852.7,Pro,Success
T0000919,U010796,2026-02-20,632.1,Basic,Success
T0000920,U010803,2026-03-29,1852.18,Basic,Failed
T0000921,U010827,2026-01-23,511.2,Pro,Success
T0000922,U010831,2026-02-11,233.03,Pro,Success
T0000923,U010842,2026-04-08,313.25,Basic,Success
T0000924,U010849,2026-01-26,470.05,Pro,Success
