user_id,experiment_name,experiment_group,assignment_date,variant_version
U000537,onboarding_v2,Treatment,2026-01-23,v2
U000538,onboarding_v2,Treatment,2026-03-30,v2
U000539,onboarding_v2,Control,2026-01-30,v1
U000540,onboarding_v2,Control,2026-01-17,v1
U000541,onboarding_v2,Control,2026-03-03,v1
U000542,onboarding_v2,Control,2026-03-25,v1
U000543,onboarding_v2,Treatment,2026-03-30,v2
U000544,onboarding_v2,Control,2026-03-27,v1
U000545,onboarding_v2,Control,2026-01-13,v1
U000546,onboarding_v2,Treatment,2026-02-28,v2
U000547,onboarding_v2,Treatment,2026-01-19,v2
U000548,onboarding_v2,Treatment,2026-02-18,v2
U000549,onboarding_v2,Treatment,2026-01-12,v2
U000550,onboarding_v2,Control,2026-03-02,v1
U000551,onboarding_v2,Control,2026-01-19,v1
U000552,onboarding_v2,Control,2026-03-17,v1
U000553,onboarding_v2,Treatment,2026-01-09,v2
U000554,onboarding_v2,Control,2026-03-12,v1
U000555,onboarding_v2,Control,2026-01-28,v1
U000556,onboarding_v2,Control,2026-03-19,v1
U000557,onboarding_v2,Control,2026-02-21,v1
U000558,onboarding_v2,Control,2026-03-24,v1
U000559,onboarding_v2,Treatment,2026-01-16,v2
U000560,onboarding_v2,Control,2026-03-10,v1
U000561,onboarding_v2,Treatment,2026-01-12,v2
U000562,onboarding_v2,Control,2026-01-25,v1
U000563,onboarding_v2,Control,2026-02-21,v1
U000564,onboarding_v2,Control,2026-03-26,v1
U000565,onboarding_v2,Control,2026-02-22,v1
U000566,onboarding_v2,Treatment,2026-01-23,v2
U000567,onboarding_v2,Treatment,2026-01-16,v2
U000568,onboarding_v2,Control,2026-02-26,v1
U000569,onboarding_v2,Treatment,2026-02-08,v2
U000570,onboarding_v2,Treatment,2026-02-22,v2
U000571,onboarding_v2,Control,2026-02-11,v1
U000572,onboarding_v2,Treatment,2026-02-27,v2
U000573,onboarding_v2,Control,2026-02-08,v1
U000574,onboarding_v2,Control,2026-01-14,v1
U000575,onboarding_v2,Control,2026-01-05,v1
U000576,onboarding_v2,Treatment,2026-02-04,v2
U000577,onboarding_v2,Treatment,2026-03-28,v2
U000578,onboarding_v2,Treatment,2026-03-16,v2
U000579,onboarding_v2,Control,2026-01-18,v1
U000580,onboarding_v2,Treatment,2026-03-18,v2
U000581,onboarding_v2,Control,2026-01-09,v1
U000582,onboarding_v2,Control,2026-03-15,v1
U000583,onboarding_v2,Treatment,2026-02-27,v2
U000584,onboarding_v2,Control,2026-01-17,v1
U000585,onboarding_v2,Treatment,2026-01-07,v2
U000586,onboarding_v2,Treatment,2026-02-15,v2
U000587,onboarding_v2,Control,2026-01-13,v1
U000588,onboarding_v2,Control,2026-02-09,v1
U000589,onboarding_v2,Treatment,2026-02-11,v2
U000590,onboarding_v2,Control,2026-01-09,v1
U000591,onboarding_v2,Treatment,2026-02-19,v2
U000592,onboarding_v2,Control,2026-01-27,v1
U000593,onboarding_v2,Control,2026-03-07,v1
U000594,onboarding_v2,Control,2026-01-05,v1
U000595,onboarding_v2,Treatment,2026-01-29,v2
U000596,onboarding_v2,Treatment,2026-02-06,v2
U000597,onboarding_v2,Treatment,2026-02-07,v2
U000598,onboarding_v2,Control,2026-03-25,v1
U000599,onboarding_v2,Treatment,2026-01-08,v2
U000600,onboarding_v2,Control,2026-03-06,v1
U000601,onboarding_v2,Treatment,2026-03-27,v2
U000602,onboarding_v2,Treatment,2026-01-17,v2
U000603,onboarding_v2,Control,2026-03-12,v1
U000604,onboarding_v2,Control,2026-03-30,v1
U000605,onboarding_v2,Treatment,2026-02-14,v2
U000606,onboarding_v2,Control,2026-01-04,v1
U000607,onboarding_v2,Control,2026-02-05,v1
U000608,onboarding_v2,Treatment,2026-03-11,v2
U000609,onboarding_v2,Treatment,2026-01-31,v2
U000610,onboarding_v2,Control,2026-01-19,v1
U000611,onboarding_v2,Treatment,2026-03-02,v2
U000612,onboarding_v2,Control,2026-02-23,v1
U000613,onboarding_v2,Control,2026-02-08,v1
U000614,onboarding_v2,Treatment,2026-03-15,v2
U000615,onboarding_v2,Control,2026-03-31,v1
U000616,onboarding_v2,Treatment,2026-01-19,v2
U000617,onboarding_v2,Treatment,2026-02-08,v2
U000618,onboarding_v2,Control,2026-03-08,v1
U000619,onboarding_v2,Control,2026-02-14,v1
U000620,onboarding_v2,Control,2026-01-13,v1
U000621,onboarding_v2,Control,2026-02-27,v1
U000622,onboarding_v2,Control,2026-01-20,v1
U000623,onboarding_v2,Treatment,2026-03-13,v2
U000624,onboarding_v2,Treatment,2026-03-02,v2
U000625,onboarding_v2,Treatment,2026-02-08,v2
U000626,onboarding_v2,Treatment,2026-01-01,v2
U000627,onboarding_v2,Treatment,2026-01-03,v2
U000628,onboarding_v2,Control,2026-03-18,v1
U000629,onboarding_v2,Control,2026-03-03,v1
U000630,onboarding_v2,Treatment,2026-03-04,v2
U000631,onboarding_v2,Control,2026-01-25,v1
U000632,onboarding_v2,Control,2026-02-25,v1
U000633,onboarding_v2,Treatment,2026-02-02,v2
U000634,onboarding_v2,Treatment,2026-02-07,v2
U000635,onboarding_v2,Treatment,2026-01-07,v2
U000636,onboarding_v2,Control,2026-02-27,v1
U000637,onboarding_v2,Control,2026-02-13,v1
U000638,onboarding_v2,Treatment,2026-02-14,v2
U000639,onboarding_v2,Treatment,2026-02-01,v2
U000640,onboarding_v2,Control,2026-02-14,v1
U000641,onboarding_v2,Treatment,2026-03-02,v2
U000642,onboarding_v2,Control,2026-02-16,v1
U000643,onboarding_v2,Control,2026-01-21,v1
U000644,onboarding_v2,Treatment,2026-03-21,v2
U000645,onboarding_v2,Treatment,2026-03-26,v2
U000646,onboarding_v2,Control,2026-03-16,v1
U000647,onboarding_v2,Control,2026-02-05,v1
U000648,onboarding_v2,Control,2026-01-19,v1
U000649,onboarding_v2,Control,2026-01-20,v1
U000650,onboarding_v2,Treatment,2026-02-26,v2
U000651,onboarding_v2,Treatment,2026-01-18,v2
U000652,onboarding_v2,Treatment,2026-02-16,v2
U000653,onboarding_v2,Control,2026-02-18,v1
U000654,onboarding_v2,Treatment,2026-01-14,v2
U000655,onboarding_v2,Control,2026-01-15,v1
U000656,onboarding_v2,Treatment,2026-01-31,v2
U000657,onboarding_v2,Control,2026-01-01,v1
U000658,onboarding_v2,Control,2026-02-23,v1
U000659,onboarding_v2,Control,2026-01-03,v1
U000660,onboarding_v2,Treatment,2026-01-16,v2
U000661,onboarding_v2,Treatment,2026-03-28,v2
U000662,onboarding_v2,Treatment,2026-02-26,v2
U000663,onboarding_v2,Control,2026-03-16,v1
U000664,onboarding_v2,Treatment,2026-01-12,v2
U000665,onboarding_v2,Control,2026-03-15,v1
U000666,onboarding_v2,Control,2026-01-16,v1
U000667,onboarding_v2,Control,2026-03-13,v1
U000668,onboarding_v2,Treatment,2026-03-18,v2
U000669,onboarding_v2,Control,2026-01-24,v1
U000670,onboarding_v2,Control,2026-01-28,v1
U000671,onboarding_v2,Control,2026-01-08,v1
U000672,onboarding_v2,Control,2026-02-05,v1
U000673,onboarding_v2,Control,2026-03-31,v1
U000674,onboarding_v2,Treatment,2026-01-08,v2
U000675,onboarding_v2,Control,2026-02-27,v1
U000676,onboarding_v2,Treatment,2026-03-01,v2
U000677,onboarding_v2,Treatment,2026-02-19,v2
U000678,onboarding_v2,Treatment,2026-01-28,v2
U000679,onboarding_v2,Control,2026-02-10,v1
U000680,onboarding_v2,Treatment,2026-03-05,v2
U000681,onboarding_v2,Treatment,2026-01-27,v2
U000682,onboarding_v2,Treatment,2026-03-04,v2
U000683,onboarding_v2,Treatment,2026-01-17,v2
U000684,onboarding_v2,Control,2026-03-14,v1
U000685,onboarding_v2,Treatment,2026-02-02,v2
U000686,onboarding_v2,Treatment,2026-03-25,v2
U000687,onboarding_v2,Treatment,2026-03-18,v2
U000688,onboarding_v2,Treatment,2026-01-29,v2
U000689,onboarding_v2,Treatment,2026-01-13,v2
U000690,onboarding_v2,Control,2026-02-15,v1
U000691,onboarding_v2,Control,2026-02-04,v1
U000692,onboarding_v2,Treatment,2026-01-06,v2
U000693,onboarding_v2,Treatment,2026-03-23,v2
U000694,onboarding_v2,Treatment,2026-03-10,v2
U000695,onboarding_v2,Treatment,2026-02-16,v2
U000696,onboarding_v2,Control,2026-01-25,v1
U000697,onboarding_v2,Control,2026-03-07,v1
U000698,onboarding_v2,Control,2026-01-10,v1
U000699,onboarding_v2,Control,2026-02-25,v1
U000700,onboarding_v2,Control,2026-01-30,v1
U000701,onboarding_v2,Control,2026-01-05,v1
U000702,onboarding_v2,Treatment,2026-02-02,v2
U000703,onboarding_v2,Control,2026-03-06,v1
U000704,onboarding_v2,Treatment,2026-01-18,v2
U000705,onboarding_v2,Treatment,2026-02-18,v2
U000706,onboarding_v2,Treatment,2026-01-11,v2
U000707,onboarding_v2,Control,2026-03-26,v1
U000708,onboarding_v2,Treatment,2026-01-26,v2
U000709,onboarding_v2,Control,2026-03-04,v1
U000710,onboarding_v2,Treatment,2026-03-30,v2
U000711,onboarding_v2,Treatment,2026-03-27,v2
U000712,onboarding_v2,Control,2026-02-28,v1
U000713,onboarding_v2,Treatment,2026-01-27,v2
U000714,onboarding_v2,Control,2026-02-18,v1
U000715,onboarding_v2,Treatment,2026-03-18,v2
U000716,onboarding_v2,Treatment,2026-02-02,v2
U000717,onboarding_v2,Control,2026-01-01,v1
U000718,onboarding_v2,Treatment,2026-01-21,v2
U000719,onboarding_v2,Control,2026-02-24,v1
U000720,onboarding_v2,Control,2026-01-06,v1
U000721,onboarding_v2,Control,2026-03-22,v1
U000722,onboarding_v2,Control,2026-03-10,v1
U000723,onboarding_v2,Control,2026-01-05,v1
U000724,onboarding_v2,Treatment,2026-01-03,v2
U000725,onboarding_v2,Treatment,2026-02-22,v2
U000726,onboarding_v2,Control,2026-01-23,v1
U000727,onboarding_v2,Treatment,2026-02-22,v2
U000728,onboarding_v2,Control,2026-02-06,v1
U000729,onboarding_v2,Treatment,2026-03-15,v2
U000730,onboarding_v2,Control,2026-03-15,v1
U000731,onboarding_v2,Treatment,2026-03-24,v2
U000732,onboarding_v2,Treatment,2026-01-17,v2
U000733,onboarding_v2,Control,2026-03-26,v1
U000734,onboarding_v2,Control,2026-03-19,v1
U000735,onboarding_v2,Treatment,2026-03-14,v2
U000736,onboarding_v2,Control,2026-01-01,v1
U000737,onboarding_v2,Control,2026-02-20,v1
U000738,onboarding_v2,Treatment,2026-02-14,v2
U000739,onboarding_v2,Treatment,2026-03-18,v2
U000740,onboarding_v2,Treatment,2026-01-04,v2
U000741,onboarding_v2,Control,2026-03-03,v1
U000742,onboarding_v2,Treatment,2026-03-06,v2
U000743,onboarding_v2,Control,2026-02-01,v1
U000744,onboarding_v2,Treatment,2026-02-03,v2
U000745,onboarding_v2,Control,2026-03-13,v1
U000746,onboarding_v2,Treatment,2026-02-08,v2
U000747,onboarding_v2,Treatment,2026-01-26,v2
U000748,onboarding_v2,Control,2026-02-03,v1
U000749,onboarding_v2,Control,2026-02-23,v1
U000750,onboarding_v2,Treatment,2026-01-03,v2
U000751,onboarding_v2,Control,2026-02-19,v1
U000752,onboarding_v2,Control,2026-01-12,v1
U000753,onboarding_v2,Treatment,2026-03-06,v2
U000754,onboarding_v2,Treatment,2026-02-23,v2
U000755,onboarding_v2,Treatment,2026-01-05,v2
U000756,onboarding_v2,Control,2026-02-26,v1
U000757,onboarding_v2,Control,2026-01-17,v1
U000758,onboarding_v2,Treatment,2026-02-16,v2
U000759,onboarding_v2,Treatment,2026-01-23,v2
U000760,onboarding_v2,Treatment,2026-03-20,v2
U000761,onboarding_v2,Treatment,2026-03-26,v2
U000762,onboarding_v2,Treatment,2026-01-14,v2
U000763,onboarding_v2,Treatment,2026-03-07,v2
U000764,onboarding_v2,Treatment,2026-03-16,v2
U000765,onboarding_v2,Control,2026-02-20,v1
U000766,onboarding_v2,Control,2026-02-07,v1
U000767,onboarding_v2,Treatment,2026-03-05,v2
U000768,onboarding_v2,Control,2026-02-07,v1
U000769,onboarding_v2,Control,2026-02-19,v1
U000770,onboarding_v2,Control,2026-03-23,v1
U000771,onboarding_v2,Control,2026-01-30,v1
U000772,onboarding_v2,Treatment,2026-03-20,v2
U000773,onboarding_v2,Control,2026-02-20,v1
U000774,onboarding_v2,Control,2026-03-04,v1
U000775,onboarding_v2,Control,2026-02-21,v1
U000776,onboarding_v2,Control,2026-02-07,v1
U000777,onboarding_v2,Treatment,2026-03-29,v2
U000778,onboarding_v2,Treatment,2026-03-20,v2
U000779,onboarding_v2,Treatment,2026-01-30,v2
U000780,onboarding_v2,Control,2026-02-20,v1
U000781,onboarding_v2,Treatment,2026-03-22,v2
U000782,onboarding_v2,Treatment,2026-01-05,v2
U000783,onboarding_v2,Control,2026-01-29,v1
U000784,onboarding_v2,Treatment,2026-01-04,v2
U000785,onboarding_v2,Control,2026-01-10,v1
U000786,onboarding_v2,Control,2026-02-25,v1
U000787,onboarding_v2,Control,2026-01-17,v1
U000788,onboarding_v2,Treatment,2026-03-15,v2
U000789,onboarding_v2,Treatment,2026-01-17,v2
U000790,onboarding_v2,Control,2026-03-25,v1
U000791,onboarding_v2,Treatment,2026-03-29,v2
U000792,onboarding_v2,Treatment,2026-03-10,v2
U000793,onboarding_v2,Treatment,2026-02-03,v2
U000794,onboarding_v2,Treatment,2026-01-06,v2
U000795,onboarding_v2,Control,2026-02-22,v1
U000796,onboarding_v2,Treatment,2026-03-07,v2
U000797,onboarding_v2,Treatment,2026-03-18,v2
U000798,onboarding_v2,Control,2026-02-12,v1
U000799,onboarding_v2,Treatment,2026-03-16,v2
U000800,onboarding_v2,Treatment,2026-01-23,v2
U000801,onboarding_v2,Control,2026-02-24,v1
U000802,onboarding_v2,Control,2026-03-22,v1
U000803,onboarding_v2,Treatment,2026-03-16,v2
U000804,onboarding_v2,Control,2026-01-16,v1
U000805,onboarding_v2,Control,2026-01-08,v1
U000806,onboarding_v2,Treatment,2026-01-04,v2
U000807,onboarding_v2,Control,2026-01-04,v1
U000808,onboarding_v2,Treatment,2026-02-25,v2
U000809,onboarding_v2,Control,2026-01-25,v1
U000810,onboarding_v2,Treatment,2026-03-08,v2
U000811,onboarding_v2,Control,2026-03-08,v1
U000812,onboarding_v2,Control,2026-01-27,v1
U000813,onboarding_v2,Control,2026-02-01,v1
U000814,onboarding_v2,Control,2026-02-19,v1
U000815,onboarding_v2,Control,2026-03-02,v1
U000816,onboarding_v2,Control,2026-02-20,v1
U000817,onboarding_v2,Treatment,2026-01-19,v2
U000818,onboarding_v2,Control,2026-01-21,v1
U000819,onboarding_v2,Control,2026-01-05,v1
U000820,onboarding_v2,Control,2026-03-23,v1
U000821,onboarding_v2,Control,2026-02-11,v1
U000822,onboarding_v2,Control,2026-03-02,v1
U000823,onboarding_v2,Control,2026-01-22,v1
U000824,onboarding_v2,Treatment,2026-01-21,v2
U000825,onboarding_v2,Control,2026-03-11,v1
U000826,onboarding_v2,Control,2026-01-01,v1
U000827,onboarding_v2,Treatment,2026-01-05,v2
U000828,onboarding_v2,Control,2026-01-12,v1
U000829,onboarding_v2,Control,2026-03-31,v1
U000830,onboarding_v2,Treatment,2026-02-15,v2
U000831,onboarding_v2,Control,2026-02-03,v1
U000832,onboarding_v2,Control,2026-02-18,v1
U000833,onboarding_v2,Control,2026-03-19,v1
U000834,onboarding_v2,Treatment,2026-03-31,v2
U000835,onboarding_v2,Control,2026-02-14,v1
U000836,onboarding_v2,Control,2026-01-27,v1
U000837,onboarding_v2,Control,2026-03-14,v1
U000838,onboarding_v2,Treatment,2026-01-26,v2
U000839,onboarding_v2,Treatment,2026-02-16,v2
U000840,onboarding_v2,Control,2026-03-27,v1
U000841,onboarding_v2,Treatment,2026-02-25,v2
U000842,onboarding_v2,Treatment,2026-03-04,v2
U000843,onboarding_v2,Treatment,2026-02-17,v2
U000844,onboarding_v2,Treatment,2026-03-02,v2
U000845,onboarding_v2,Treatment,2026-03-22,v2
U000846,onboarding_v2,Control,2026-01-26,v1
U000847,onboarding_v2,Control,2026-02-05,v1
U000848,onboarding_v2,Control,2026-01-02,v1
U000849,onboarding_v2,Treatment,2026-01-08,v2
U000850,onboarding_v2,Treatment,2026-02-21,v2
U000851,onboarding_v2,Treatment,2026-03-20,v2
U000852,onboarding_v2,Control,2026-02-16,v1
U000853,onboarding_v2,Treatment,2026-02-25,v2
U000854,onboarding_v2,Treatment,2026-03-27,v2
U000855,onboarding_v2,Treatment,2026-01-14,v2
U000856,onboarding_v2,Control,2026-03-31,v1
U000857,onboarding_v2,Treatment,2026-01-28,v2
U000858,onboarding_v2,Treatment,2026-03-28,v2
U000859,onboarding_v2,Control,2026-03-19,v1
U000860,onboarding_v2,Treatment,2026-03-29,v2
U000861,onboarding_v2,Control,2026-01-02,v1
U000862,onboarding_v2,Control,2026-01-27,v1
U000863,onboarding_v2,Control,2026-01-14,v1
U000864,onboarding_v2,Treatment,2026-02-28,v2
U000865,onboarding_v2,Treatment,2026-02-25,v2
U000866,onboarding_v2,Control,2026-01-07,v1
U000867,onboarding_v2,Treatment,2026-01-03,v2
U000868,onboarding_v2,Control,2026-01-23,v1
U000869,onboarding_v2,Control,2026-01-18,v1
U000870,onboarding_v2,Treatment,2026-02-07,v2
U000871,onboarding_v2,Control,2026-01-15,v1
U000872,onboarding_v2,Treatment,2026-03-05,v2
U000873,onboarding_v2,Treatment,2026-03-30,v2
U000874,onboarding_v2,Treatment,2026-01-28,v2
U000875,onboarding_v2,Control,2026-03-15,v1
U000876,onboarding_v2,Treatment,2026-02-08,v2
U000877,onboarding_v2,Treatment,2026-02-26,v2
U000878,onboarding_v2,Treatment,2026-01-17,v2
U000879,onboarding_v2,Treatment,2026-03-27,v2
U000880,onboarding_v2,Control,2026-03-31,v1
U000881,onboarding_v2,Control,2026-02-13,v1
U000882,onboarding_v2,Control,2026-01-25,v1
U000883,onboarding_v2,Control,2026-01-17,v1
U000884,onboarding_v2,Control,2026-01-13,v1
U000885,onboarding_v2,Treatment,2026-03-25,v2
U000886,onboarding_v2,Control,2026-01-25,v1
U000887,onboarding_v2,Control,2026-03-09,v1
U000888,onboarding_v2,Treatment,2026-01-10,v2
U000889,onboarding_v2,Treatment,2026-03-08,v2
U000890,onboarding_v2,Control,2026-01-18,v1
U000891,onboarding_v2,Control,2026-03-27,v1
U000892,onboarding_v2,Control,2026-02-03,v1
U000893,onboarding_v2,Treatment,2026-01-08,v2
U000894,onboarding_v2,Control,2026-02-09,v1
U000895,onboarding_v2,Control,2026-03-24,v1
U000896,onboarding_v2,Control,2026-02-11,v1
U000897,onboarding_v2,Control,2026-02-10,v1
U000898,onboarding_v2,Treatment,2026-01-06,v2
U000899,onboarding_v2,Control,2026-02-21,v1
U000900,onboarding_v2,Control,2026-01-26,v1
U000901,onboarding_v2,Control,2026-03-05,v1
U000902,onboarding_v2,Treatment,2026-02-28,v2
U000903,onboarding_v2,Treatment,2026-02-25,v2
U000904,onboarding_v2,Treatment,2026-02-28,v2
U000905,onboarding_v2,Treatment,2026-03-11,v2
U000906,onboarding_v2,Control,2026-02-02,v1
U000907,onboarding_v2,Control,2026-02-22,v1
U000908,onboarding_v2,Control,2026-01-22,v1
U000909,onboarding_v2,Treatment,2026-01-21,v2
U000910,onboarding_v2,Treatment,2026-03-11,v2
U000911,onboarding_v2,Treatment,2026-03-11,v2
U000912,onboarding_v2,Control,2026-01-04,v1
U000913,onboarding_v2,Control,2026-03-16,v1
U000914,onboarding_v2,Treatment,2026-03-03,v2
U000915,onboarding_v2,Control,2026-03-03,v1
U000916,onboarding_v2,Treatment,2026-01-24,v2
U000917,onboarding_v2,Treatment,2026-02-24,v2
U000918,onboarding_v2,Treatment,2026-01-09,v2
U000919,onboarding_v2,Treatment,2026-01-03,v2
U000920,onboarding_v2,Control,2026-01-31,v1
U000921,onboarding_v2,Control,2026-02-09,v1
U000922,onboarding_v2,Control,2026-02-05,v1
U000923,onboarding_v2,Control,2026-01-24,v1
U000924,onboarding_v2,Treatment,2026-01-06,v2
U000925,onboarding_v2,Treatment,2026-03-07,v2
U000926,onboarding_v2,Treatment,2026-03-25,v2
U000927,onboarding_v2,Control,2026-03-16,v1
U000928,onboarding_v2,Treatment,2026-01-04,v2
U000929,onboarding_v2,Control,2026-03-20,v1
U000930,onboarding_v2,Treatment,2026-01-06,v2
U000931,onboarding_v2,Treatment,2026-02-20,v2
U000932,onboarding_v2,Control,2026-03-03,v1
U000933,onboarding_v2,Control,2026-02-26,v1
U000934,onboarding_v2,Treatment,2026-03-07,v2
U000935,onboarding_v2,Control,2026-03-20,v1
U000936,onboarding_v2,Treatment,2026-03-16,v2
U000937,onboarding_v2,Treatment,2026-01-08,v2
U000938,onboarding_v2,Treatment,2026-01-26,v2
U000939,onboarding_v2,Treatment,2026-02-20,v2
U000940,onboarding_v2,Control,2026-02-14,v1
U000941,onboarding_v2,Treatment,2026-02-13,v2
U000942,onboarding_v2,Treatment,2026-01-05,v2
U000943,onboarding_v2,Treatment,2026-03-11,v2
U000944,onboarding_v2,Control,2026-01-26,v1
U000945,onboarding_v2,Treatment,2026-03-09,v2
U000946,onboarding_v2,Treatment,2026-01-19,v2
U000947,onboarding_v2,Control,2026-03-25,v1
U000948,onboarding_v2,Treatment,2026-01-20,v2
U000949,onboarding_v2,Treatment,2026-01-12,v2
U000950,onboarding_v2,Control,2026-02-16,v1
U000951,onboarding_v2,Control,2026-01-01,v1
U000952,onboarding_v2,Control,2026-03-31,v1
U000953,onboarding_v2,Treatment,2026-01-14,v2
U000954,onboarding_v2,Control,2026-03-05,v1
U000955,onboarding_v2,Control,2026-02-07,v1
U000956,onboarding_v2,Treatment,2026-02-06,v2
U000957,onboarding_v2,Treatment,2026-01-11,v2
U000958,onboarding_v2,Control,2026-03-18,v1
U000959,onboarding_v2,Treatment,2026-01-03,v2
U000960,onboarding_v2,Control,2026-02-02,v1
U000961,onboarding_v2,Treatment,2026-01-06,v2
U000962,onboarding_v2,Control,2026-02-19,v1
U000963,onboarding_v2,Treatment,2026-01-10,v2
U000964,onboarding_v2,Control,2026-01-05,v1
U000965,onboarding_v2,Treatment,2026-01-23,v2
U000966,onboarding_v2,Control,2026-01-10,v1
U000967,onboarding_v2,Control,2026-02-13,v1
U000968,onboarding_v2,Control,2026-01-02,v1
U000969,onboarding_v2,Control,2026-01-13,v1
U000970,onboarding_v2,Control,2026-02-09,v1
U000971,onboarding_v2,Control,2026-01-02,v1
U000972,onboarding_v2,Control,2026-03-25,v1
U000973,onboarding_v2,Treatment,2026-03-06,v2
U000974,onboarding_v2,Control,2026-03-04,v1
U000975,onboarding_v2,Control,2026-03-14,v1
U000976,onboarding_v2,Control,2026-01-17,v1
U000977,onboarding_v2,Treatment,2026-01-09,v2
U000978,onboarding_v2,Control,2026-03-16,v1
U000979,onboarding_v2,Treatment,2026-01-15,v2
U000980,onboarding_v2,Control,2026-01-24,v1
U000981,onboarding_v2,Treatment,2026-02-07,v2
U000982,onboarding_v2,Treatment,2026-02-04,v2
U000983,onboarding_v2,Control,2026-02-18,v1
U000984,onboarding_v2,Treatment,2026-03-10,v2
U000985,onboarding_v2,Treatment,2026-03-03,v2
U000986,onboarding_v2,Treatment,2026-03-01,v2
U000987,onboarding_v2,Treatment,2026-02-19,v2
U000988,onboarding_v2,Treatment,2026-03-19,v2
U000989,onboarding_v2,Treatment,2026-03-16,v2
U000990,onboarding_v2,Control,2026-01-09,v1
U000991,onboarding_v2,Control,2026-02-03,v1
U000992,onboarding_v2,Treatment,2026-03-17,v2
U000993,onboarding_v2,Control,2026-02-04,v1
U000994,onboarding_v2,Control,2026-01-01,v1
U000995,onboarding_v2,Treatment,2026-02-09,v2
U000996,onboarding_v2,Control,2026-03-05,v1
U000997,onboarding_v2,Treatment,2026-01-22,v2
U000998,onboarding_v2,Control,2026-03-01,v1
U000999,onboarding_v2,Control,2026-03-05,v1
